300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300.025 300 
300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300.051 300 
300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300.076 300 
300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.102 300.101 300 
300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.127 300.125 300 
300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.153 300.15 300 
300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.178 300.175 300 
300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.204 300.199 300 
300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.229 300.224 300 
300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.255 300.248 300 
300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.28 300.272 300 
